id,PublishedAt,Title,URL,Duration,ViewCount,EmbedHtml,NumChats,ChatCount,ChatRate,MedianRate,StdRate,MaxRate
405,2023-04-16 13:26:55,【ｼﾘｰｽﾞ初見】すっぴん見ちゃったら即終了！！！１！…なゼノブレイド3配信 第9回 【うさぎいぬ】,https://www.youtube.com/watch?v=OzYIjyorDm4,2:44:40,34,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OzYIjyorDm4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1 1 0 1 1 1 0 0 0 0 0 3 2 5 2 1 1 3 4 1 4 1 4 5 2 0 7 3 1 0 0 0 1.87,57,1.69,1.0,1.78,7.0
404,2023-04-15 15:29:04,【雑談】毎度おなじみ月の定期報告配信！！【うさぎいぬ】,https://www.youtube.com/watch?v=rCJ2OHO7KYU,1:54:32,48,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rCJ2OHO7KYU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",6 10 3 13 4 5 4 6 3 1 4 3 2 3 5 3 8 4 6 5 5 5 4.53,115,4.89,4.53,2.55,13.0
403,2023-04-13 16:20:54,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」#12【うさぎいぬ】,https://www.youtube.com/watch?v=iM6IQezeUwE,3:04:50,107,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/iM6IQezeUwE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",7 1 1 0 1 0 2 1 2 0 0 0 3 3 2 3 2 2 2 1 0 5 1 2 2 5 4 5 2 4 8 6 3 1 3 3 10.63,100,2.64,2.0,2.37,10.63
402,2023-04-12 13:59:12,【プリコネR】シオリン出るまで！ぶん回す！！１！ガチャな配信【うさぎいぬ】,https://www.youtube.com/watch?v=QrPEeoY3yac,0:47:26,71,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QrPEeoY3yac"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 3 3 14 6 10 8 10 2 0.49,62,5.85,4.5,4.24,14.0
401,2023-04-09 03:03:43,【ｼﾘｰｽﾞ初見】コロニーイオタ…ぶっつぶす！！1！　ゼノブレイド3配信 第8回 【うさぎいぬ】,https://www.youtube.com/watch?v=9U-EMcnbCUQ,4:05:45,50,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9U-EMcnbCUQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 1 1 3 1 3 0 2 1 4 0 0 0 0 3 3 4 7 5 1 0 2 0 1 0 0 1 0 1,50,1.0,0.0,1.54,7.0
400,2023-04-08 14:16:05,【Vtuber】雑談しつつ最近の缶コーヒーを比較してみる配信。【うさぎいぬ】,https://www.youtube.com/watch?v=Kq8y1hMkL48,1:09:55,41,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Kq8y1hMkL48"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 2 1 0 1 1 0 3 0 1 0 2 1 1.97,16,1.14,1.0,0.91,3.0
399,2023-04-06 15:53:28,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」#11【うさぎいぬ】,https://www.youtube.com/watch?v=-AJgVg1jliM,2:21:26,131,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-AJgVg1jliM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 4 2 4 3 3 5 3 3 5 4 2 4 1 0 1 2 0 2 5 3 0 1 0 1 0 1 0 0.57,68,2.19,2.0,1.68,5.0
398,2023-04-02 05:45:26,【ｼﾘｰｽﾞ初見】篠笛片手にゼノブレイド3配信 そろそろ中盤？第7回 【うさぎいぬ】,https://www.youtube.com/watch?v=NodxYgUbdBs,8:34:36,108,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/NodxYgUbdBs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 2 0 3 0 2 4 0 4 1 1 0 2 1 0 0 0 0 0 2 1 0 0 0 0 2 1 0 0 0 2 1 0 0 0 1 0 1 0 1 0 1 1 0 0 0 0 1 0 1 1 0 1 2 3 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 1 0 0 0 0 0 0 1 0 1 0 0 0 6 2 3 2 1 2 0.92,70,0.67,0.0,1.06,6.0
397,2023-04-01 03:30:21,【雑談配信】金曜深夜のお雑談！！っ！1＋？？？【うさぎいぬ】,https://www.youtube.com/watch?v=XQp5DahlbZE,2:02:24,55,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/XQp5DahlbZE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 2 4 3 2 8 1 2 2 0 4 5 3 4 6 4 4 4 0 1 0 4 6 7 1.92,85,3.28,4.0,2.09,8.0
396,2023-03-30 05:39:58,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」#10【うさぎいぬ】,https://www.youtube.com/watch?v=vcbzhjWqoSY,4:13:45,109,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vcbzhjWqoSY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 7 7 3 1 6 12 5 3 4 9 5 10 9 4 3 2 4 4 3 1 6 4 3 1 3 2 0 4 11 5 4 10 10 3 4 5 2 4 3 4 2 6 4 1 0 0 0 5 5 0.75,223,4.27,4.0,2.93,12.0
395,2023-03-25 05:48:07,【雑談配信】金曜深夜のお雑談！！っ！1【うさぎいぬ】,https://www.youtube.com/watch?v=dKaZ7tpdqaY,3:07:07,45,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/dKaZ7tpdqaY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",6 6 3 2 4 3 2 2 3 4 3 1 3 5 5 4 4 2 3 5 5 3 3 4 4 1 10 6 4 4 3 2 1 2 2 1 3 2.54,135,3.44,3.0,1.75,10.0
394,2023-03-24 13:38:17,ガチャEXラウンドぶるあかちゃん正月アルchangがほしい！編,https://www.youtube.com/watch?v=j7c9vyhFs4E,0:37:06,46,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/j7c9vyhFs4E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 1 1 7 9 4 9 0.42,32,3.93,2.5,3.64,9.0
393,2023-03-23 16:03:56,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」#9【うさぎいぬ】,https://www.youtube.com/watch?v=TdpVwbNdIyM,2:12:30,51,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TdpVwbNdIyM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",9 1 3 1 5 1 4 3 2 2 0 1 0 0 2 3 4 3 3 5 3 4 3 5 3 3 1.5,80,2.76,3.0,1.9,9.0
392,2023-03-20 13:09:12,【SFCマリカー】見えたぞ、58秒台！「マリオサーキット1」緊急タイムアタック！【うさぎいぬ】,https://www.youtube.com/watch?v=l1hWvYW6SVE,1:50:51,113,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/l1hWvYW6SVE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",6 2 3 6 4 4 2 1 1 0 1 2 3 1 0 0 7 5 4 0 1 2,57,2.5,2.0,2.08,7.0
391,2023-03-19 13:35:35,【ｼﾘｰｽﾞ初見】篠笛片手にゼノブレイド3配信 そろそろ中盤？第6回 【うさぎいぬ】,https://www.youtube.com/watch?v=rwm5R4q8FOM,3:36:56,79,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rwm5R4q8FOM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 1 3 1 2 2 1 2 2 0 2 0 0 0 0 1 1 1 1 0 5 1 0 1 0 1 1 1 3 1 0 0 3 1 6 2 0 2 0 1 1 2 0.39,54,1.19,1.0,1.29,6.0
390,2023-03-18 14:27:51,【雑談配信】金曜深夜のお雑談！！っ！1【うさぎいぬ】,https://www.youtube.com/watch?v=X9cjsC3bmBk,1:03:32,45,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/X9cjsC3bmBk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 5 1 1 3 5 6 2 3 4 4 5 3.53,48,3.43,3.53,1.54,6.0
389,2023-03-16 16:20:28,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」#8【うさぎいぬ】,https://www.youtube.com/watch?v=6GNe361VCc8,3:05:05,31,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6GNe361VCc8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 0 0 0 0 1 2 3 2 4 5 7 7 6 3 2 3 7 5 4 5 5 4 2 4 1 1 0 1 0 0 0 0 1 3 4,93,2.49,2.0,2.27,7.0
388,2023-03-12 12:54:02,【ｼﾘｰｽﾞ初見】ゼノブレイド3配信第5回、帰ってきましたコロニー9!【うさぎいぬ】,https://www.youtube.com/watch?v=QOMtXjA16OU,3:25:09,52,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QOMtXjA16OU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 0 0 1 0 0 0 0 0 1 2 1 3 1 0 1 0 0 1 3 0 1 0 0 0 0 0 0 1 0 0 2 0 5 0 0 0 0 0 2,27,0.61,0.0,1.08,5.0
387,2023-03-11 03:58:15,【飲酒雑談】ジャックダニエルさんと相性よさそうな「ちょうごう」を試みる配信【うさぎいぬ】,https://www.youtube.com/watch?v=EVj3cQcmxOo,2:41:54,47,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EVj3cQcmxOo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 7 7 5 2 7 4 3 6 6 8 2 3 5 1 2 3 1 1 0 0 0 0 0 0 2 2 0 0 2 1 7 1.14,93,2.73,2.0,2.54,8.0
386,2023-03-09 17:57:02,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」#7【うさぎいぬ】,https://www.youtube.com/watch?v=vhlDSaP3XTs,3:28:00,35,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vhlDSaP3XTs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",5 5 5 4 2 9 4 3 6 6 5 3 3 4 4 8 3 4 3 5 4 2 4 2 3 2 0 1 0 5 4 1 2 3 2 2 3 0 0 3 2 2.4,142,3.3,3.0,1.95,9.0
385,2023-03-05 14:05:15,【ｼﾘｰｽﾞ初見】ゼノブレイド3、コロニー4絶対主義！それが私のｷｽﾞﾅ…配信#4【うさぎいぬ】,https://www.youtube.com/watch?v=_WH9Hzlj3TQ,3:53:21,50,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_WH9Hzlj3TQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 1 0 1 2 2 2 0 0 1 1 3 1 2 0 0 2 1 2 2 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 0 0 0 0 0 2 4.02,45,0.92,0.0,1.29,6.0
384,2023-03-04 07:56:16,【ウマ娘】雑談少しだけやってワンダーアキュート初見育成！【うさぎいぬ】,https://www.youtube.com/watch?v=6awfS7QYv_k,5:38:17,85,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6awfS7QYv_k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 1 1 0 2 0 0 2 1 3 2 1 4 3 5 0 1 7 1 1 1 5 3 1 1 4 4 5 2 3 4 6 2 14 5 1 1 2 2 1 0 1 1 0 0 0 1 0 2 1 2 5 1.31,126,1.83,1.0,2.24,14.0
383,2023-03-02 17:04:45,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」#6【うさぎいぬ】,https://www.youtube.com/watch?v=sEdmgtXh2WY,3:01:51,45,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sEdmgtXh2WY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 3 1 1 0 1 2 0 1 0 3 1 2 5 5 2 3 3 3 6 6 5 4 2 1 3 4 4 4 4 0 1 1 4 2 3 0.74,95,2.51,2.0,1.69,6.0
382,2023-03-01 15:11:39,【プリコネR】ミソラ出るまで！ぶん回す！！１！ガチャ配信【うさぎいぬ】,https://www.youtube.com/watch?v=q5gz2KYMoOk,1:54:41,58,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/q5gz2KYMoOk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 1 6 3 2 3 3 5 9 2 2 8 4 7 5 5 5 3 5 0 4 6 4.68,96,4.12,4.0,2.17,9.0
381,2023-02-27 12:19:41,【ｼﾘｰｽﾞ初見】ゼノブレイド3、エセルさん朗報かわいい！ な配信#3【うさぎいぬ】,https://www.youtube.com/watch?v=ZnwskEuHy4M,3:47:56,70,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZnwskEuHy4M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 1 0 0 0 1 2 1 0 1 1 0 1 0 4 3 2 2 3 1 0 0 1 2 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 1 1.17,34,0.72,0.0,0.95,4.0
380,2023-02-25 14:57:43,【Vtuber】SFC＆PS2！実機による動作テストの配信【うさぎいぬ】,https://www.youtube.com/watch?v=OUke9zBHOts,1:13:00,31,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OUke9zBHOts"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",8 11 4 4 3 4 9 4 5 3 3 4 5 8 4.2,82,5.28,4.0,2.4,11.0
379,2023-02-25 13:43:45,【Vtuber】SFC＆PS2！実機による動作テストの配信【うさぎいぬ】,https://www.youtube.com/watch?v=n7PgFgN5xvM,1:02:21,33,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/n7PgFgN5xvM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 6 5 7 5 7 3 4 4 5 7 7 0.47,62,4.65,5.0,2.27,7.0
378,2023-02-24 12:55:28,【お歌の枠】第4回 歌うがよい配信、初のふたり体制編【うさぎいぬ】,https://www.youtube.com/watch?v=3pu2YVjLeJI,1:37:46,43,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3pu2YVjLeJI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 0 0 0 5 1 1 4 3 1 3 6 8 5 1 5 5 2 1.66,54,2.58,1.83,2.36,8.0
377,2023-02-23 16:34:44,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」#5【うさぎいぬ】,https://www.youtube.com/watch?v=TTCqnGV4NlE,3:01:20,50,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TTCqnGV4NlE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 5 1 2 7 4 1 0 2 3 2 4 3 11 4 4 4 6 0 0 3 7 0 5 6 1 5 7 5 2 4 5 3 3 1 0.8,125,3.26,3.0,2.51,11.0
376,2023-02-19 03:26:34,【ｼﾘｰｽﾞ初見】ゼノブレイド3、雑メロおくりびとはセナchangを愛でる…か？ な配信#2【うさぎいぬ】,https://www.youtube.com/watch?v=Ae7zx4b-48k,4:57:08,122,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Ae7zx4b-48k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",7 0 4 2 2 0 2 1 2 4 4 6 1 0 1 3 1 1 0 0 2 0 2 2 1 2 0 1 0 0 0 1 0 5 3 2 0 0 0 0 0 0 1 2 3 1 2 1 3 3 2 2 0 4 1 2 0 0 2 1.28,94,1.54,1.0,1.58,7.0
375,2023-02-18 05:26:46,【飲酒雑談】金曜深夜のお雑談番外編「お師さんのルーツに触れてみる」【うさぎいぬ】,https://www.youtube.com/watch?v=YhxMD8gGp8w,4:03:32,103,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/YhxMD8gGp8w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",10 5 2 3 2 5 3 9 6 3 3 5 3 3 1 4 2 4 0 7 2 4 4 2 4 3 5 4 3 3 4 7 5 5 5 3 1 4 3 3 9 5 1 8 4 4 3 4 4.95,209,4.02,4.0,2.06,10.0
374,2023-02-16 17:35:05,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」#4【うさぎいぬ】,https://www.youtube.com/watch?v=pn2UwKM6zVo,3:34:05,47,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/pn2UwKM6zVo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 5 2 2 2 0 0 0 1 0 2 2 2 0 3 2 0 3 1 1 3 0 1 1 0 0 1 0 0 0 1 0 3 2 0 2 0 2 3 7 6 5 2.45,73,1.66,1.0,1.74,7.0
373,2023-02-14 15:22:07,【雑談】毎度おなじみ月の定期報告配信！！【うさぎいぬ】,https://www.youtube.com/watch?v=4FNTodkB4jY,1:50:21,64,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/4FNTodkB4jY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",5 3 5 5 3 5 8 4 4 4 6 7 4 7 3 6 4 6 5 5 6 9,117,5.18,5.0,1.56,9.0
372,2023-02-12 02:01:16,【ｼﾘｰｽﾞ初見】ゼノブレイド3ッ！このゲームのかわいいを愛でてえっ！！その1【うさぎいぬ】,https://www.youtube.com/watch?v=OJeq1n4GeSA,5:11:50,166,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OJeq1n4GeSA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 0 0 0 0 0 2 1 0 2 1 2 7 2 4 3 0 0 0 3 1 4 8 6 3 4 3 5 3 4 3 5 0 1 3 2 0 0 0 3 2 2 7 3 6 2 3 2 2 0 0 2 0 3 4 1 0 1 0 0 1 0.73,129,2.01,2.0,2.03,8.0
371,2023-02-11 05:51:15,【雑談配信】金曜深夜のお雑談！！っ！1【うさぎいぬ】,https://www.youtube.com/watch?v=td9Z_Jyndeg,4:07:53,61,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/td9Z_Jyndeg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",3 2 4 8 4 6 5 4 5 5 1 2 3 2 0 4 1 1 0 3 1 1 1 5 2 1 4 4 6 7 3 4 7 3 1 1 1 3 1 1 5 7 4 5 2 4 7 9 12 3.46,183,3.57,3.23,2.5,12.0
370,2023-02-09 16:29:31,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」【うさぎいぬ】,https://www.youtube.com/watch?v=-rkw1C9Yk6k,3:07:24,40,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-rkw1C9Yk6k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 2 3 2 0 1 0 0 0 1 0 2 2 0 0 2 0 0 2 1 1 4 5 6 4 3 7 6 5 2 3 5 2 2 1 2 0 1.44,85,2.14,2.0,1.94,7.0
369,2023-02-06 10:07:39,【FF4ﾋﾟｸｾﾙﾘﾏｽﾀｰ】初恋の人がいたゲーム配信その７is最終回！【うさぎいぬ】,https://www.youtube.com/watch?v=w0xMr1ZDi-I,1:56:00,50,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/w0xMr1ZDi-I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 4 3 4 10 12 5 6 4 5 4 3 4 3 4 8 6 5 7 9 4 5 6 0.6,128,5.15,4.5,2.52,12.0
368,2023-02-02 16:15:54,【作業配信】水曜深夜の「Doまん中It‘s Yourmove!!」【うさぎいぬ】,https://www.youtube.com/watch?v=vKk0JIH6UhM,2:35:26,38,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vKk0JIH6UhM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 3 6 3 3 3 1 1 1 7 8 2 8 2 1 4 2 4 2 2 0 3 1 1 0 1 0 1 0 3 6,83,2.61,2.0,2.24,8.0
367,2023-01-30 12:12:02,【お歌の枠】第三回！うたえっ！ﾊﾞｰﾁｬﾙ妹chang！！【うさぎいぬ】,https://www.youtube.com/watch?v=OppEKdXzmIQ,1:04:35,55,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OppEKdXzmIQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",3 4 6 4 7 9 11 5 2 3 7 8 11.0,83,6.15,6.0,2.88,11.0
366,2023-01-30 09:22:38,【FF4ﾋﾟｸｾﾙﾘﾏｽﾀｰ】初恋の人がいたゲーム配信その６【うさぎいぬ】,https://www.youtube.com/watch?v=lfR0_5khZ6E,2:01:35,62,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lfR0_5khZ6E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",3 3 7 6 4 7 3 5 10 9 6 9 5 12 5 6 6 5 2 6 7 7 6 11 2.53,159,6.1,6.0,2.54,12.0
365,2023-01-28 04:25:15,【雑談配信】金曜深夜のお雑談！！っ！1【うさぎいぬ】,https://www.youtube.com/watch?v=zm4SvpARP2Q,2:55:11,65,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zm4SvpARP2Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",9 9 20 11 8 9 7 6 9 7 8 9 3 8 11 7 5 8 7 7 7 5 6 9 5 11 7 14 8 15 6 5 6 10 11,298,8.37,8.0,3.18,20.0
364,2023-01-26 14:33:32,【Vtuber】水曜作業配信「Doまん中It‘s Yourmove!!」【うさぎいぬ】,https://www.youtube.com/watch?v=bW5S0pFSzhA,1:20:34,16,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bW5S0pFSzhA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 2 0 1 1 3 4 2 0 2 1 2 3 3 0 5,35,1.94,2.0,1.39,5.0
363,2023-01-23 11:22:15,【FF4ﾋﾟｸｾﾙﾘﾏｽﾀｰ】帰ってきた！初恋の人がいたゲーム配信その５【うさぎいぬ】,https://www.youtube.com/watch?v=W5mEjcFLDTU,3:02:05,109,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/W5mEjcFLDTU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 7 4 6 7 4 12 7 3 5 7 5 4 6 11 13 6 7 10 6 9 8 5 4 6 7 5 11 12 7 8 7 8 11 16 16 2.5,282,7.47,7.0,3.31,16.0
362,2023-01-21 15:07:40,【雑談配信】金曜深夜のお雑談！！っ！1【うさぎいぬ】,https://www.youtube.com/watch?v=IEVy2T6maM8,1:57:43,57,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IEVy2T6maM8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",7 10 11 11 4 8 5 5 4 4 6 5 1 8 4 4 6 7 10 10 3 12 8 2.72,158,6.49,6.0,2.96,12.0
361,2023-01-19 15:42:34,【Vtuber】水曜作業配信「Doまん中It‘s Yourmove!!」【うさぎいぬ】,https://www.youtube.com/watch?v=yS1FCslHjBI,2:08:41,44,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yS1FCslHjBI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 4 2 0 4 3 4 4 5 4 2 1 4 3 0 2 5 2 1 3 1 2 1 4 1 2.21,72,2.55,2.1,1.44,5.0
360,2023-01-16 12:20:32,【あたリベ3】「ヨッシーアイランド」vsバカイヌへの道 その5【うさぎいぬ】,https://www.youtube.com/watch?v=7dwbDa5dhkc,0:58:00,89,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7dwbDa5dhkc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 4 3 6 11 2 0 8 2 1 1 0.6,44,3.55,2.5,3.18,11.0
